code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
GGG,2014J,F,South East Region,Lower Than A Level,60-70%,0-35,0,30,Y,Success
GGG,2014J,F,South Region,Lower Than A Level,90-100%,0-35,0,30,N,Success
GGG,2014J,F,South East Region,A Level or Equivalent,80-90%,35-55,0,30,N,Success
GGG,2014J,F,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,N,Withdrawn/Fail
GGG,2014J,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Success
GGG,2014J,F,South West Region,Lower Than A Level,0-10%,0-35,0,30,N,Success
GGG,2014J,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,South Region,Lower Than A Level,80-90%,35-55,0,30,N,Success
GGG,2014J,F,North Region,A Level or Equivalent,Oct-20,0-35,0,30,N,Success
GGG,2014J,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,Success
GGG,2014J,F,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Success
GGG,2014J,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn/Fail
GGG,2014J,F,East Midlands Region,Lower Than A Level,Oct-20,35-55,0,30,N,Success
GGG,2014J,M,West Midlands Region,No Formal quals,0-10%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,South Region,A Level or Equivalent,40-50%,0-35,0,30,N,Success
GGG,2014J,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,Success
GGG,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Success
GGG,2014J,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,South West Region,Lower Than A Level,60-70%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,Scotland,HE Qualification,90-100%,0-35,0,30,N,Success
GGG,2014J,M,Scotland,A Level or Equivalent,0-10%,35-55,0,30,Y,Withdrawn/Fail
GGG,2014J,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,N,Success
GGG,2014J,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,South Region,A Level or Equivalent,50-60%,0-35,0,30,Y,Success
GGG,2014J,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Success
GGG,2014J,F,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,Y,Withdrawn/Fail
GGG,2014J,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,South West Region,Lower Than A Level,40-50%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,M,Yorkshire Region,Lower Than A Level,60-70%,35-55,0,30,N,Success
GGG,2014J,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,40,Y,Success
GGG,2014J,F,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,30,N,Success
GGG,2014J,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Success
GGG,2014J,M,North Western Region,Lower Than A Level,Oct-20,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,M,North Region,Lower Than A Level,20-30%,0-35,0,30,N,Success
GGG,2014J,F,London Region,Lower Than A Level,20-30%,0-35,0,30,Y,Withdrawn/Fail
GGG,2014J,M,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,0,30,N,Success
GGG,2014J,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Success
GGG,2014J,F,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,Success
GGG,2014J,M,London Region,Lower Than A Level,30-40%,0-35,0,30,N,Success
GGG,2014J,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Success
GGG,2014J,F,Scotland,Lower Than A Level,40-50%,0-35,0,30,N,Success
GGG,2014J,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Success
GGG,2014J,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,South West Region,Lower Than A Level,20-30%,0-35,0,30,Y,Withdrawn/Fail
GGG,2014J,F,South West Region,A Level or Equivalent,0-10%,0-35,0,30,N,Success
GGG,2014J,F,South Region,A Level or Equivalent,30-40%,0-35,0,30,N,Success
GGG,2014J,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,Success
GGG,2014J,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,Y,Withdrawn/Fail
GGG,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,Y,Withdrawn/Fail
GGG,2014J,F,North Western Region,Lower Than A Level,40-50%,0-35,0,30,Y,Success
GGG,2014J,F,Wales,Lower Than A Level,50-60%,35-55,0,30,Y,Withdrawn/Fail
GGG,2014J,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,30,N,Success
GGG,2014J,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,Wales,Lower Than A Level,20-30%,0-35,0,30,Y,Success
GGG,2014J,F,West Midlands Region,No Formal quals,Oct-20,0-35,0,30,N,Success
GGG,2014J,M,South Region,Lower Than A Level,90-100%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,Wales,Lower Than A Level,Oct-20,35-55,0,30,N,Success
GGG,2014J,M,East Anglian Region,Lower Than A Level,Oct-20,35-55,0,30,N,Success
GGG,2014J,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,30,N,Success
GGG,2014J,M,Scotland,Lower Than A Level,40-50%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,M,South West Region,Lower Than A Level,0-10%,0-35,0,30,N,Success
GGG,2014J,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Success
GGG,2014J,F,London Region,No Formal quals,0-10%,0-35,0,30,N,Success
GGG,2014J,F,London Region,Lower Than A Level,Oct-20,0-35,0,30,N,Success
GGG,2014J,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Success
GGG,2014J,F,Scotland,Lower Than A Level,60-70%,0-35,0,30,N,Success
GGG,2014J,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,30,N,Success
GGG,2014J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,30,N,Success
GGG,2014J,F,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,60,N,Success
GGG,2014J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,Y,Success
GGG,2014J,F,Wales,A Level or Equivalent,40-50%,0-35,0,30,N,Success
GGG,2014J,F,Scotland,Lower Than A Level,30-40%,0-35,0,30,N,Success
GGG,2014J,F,South West Region,A Level or Equivalent,Oct-20,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,M,London Region,Lower Than A Level,30-40%,35-55,0,30,N,Success
GGG,2014J,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,30,N,Success
GGG,2014J,M,London Region,Lower Than A Level,Oct-20,35-55,0,30,N,Success
GGG,2014J,M,London Region,A Level or Equivalent,Oct-20,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,Success
GGG,2014J,F,London Region,Lower Than A Level,50-60%,35-55,0,30,N,Success
GGG,2014J,F,South West Region,A Level or Equivalent,60-70%,0-35,0,30,N,Success
GGG,2014J,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Success
GGG,2014J,F,London Region,Lower Than A Level,Oct-20,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,30,N,Success
GGG,2014J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,30,N,Success
GGG,2014J,F,South Region,Lower Than A Level,90-100%,0-35,0,30,N,Success
GGG,2014J,F,London Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,South East Region,A Level or Equivalent,60-70%,35-55,0,30,N,Success
GGG,2014J,F,South East Region,HE Qualification,60-70%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,M,London Region,Lower Than A Level,Oct-20,35-55,0,30,N,Success
GGG,2014J,F,London Region,Lower Than A Level,Oct-20,0-35,0,30,N,Success
GGG,2014J,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Success
GGG,2014J,F,London Region,Lower Than A Level,50-60%,35-55,0,30,N,Success
GGG,2014J,F,Wales,A Level or Equivalent,50-60%,35-55,0,30,N,Success
GGG,2014J,F,South East Region,A Level or Equivalent,Oct-20,35-55,0,30,Y,Withdrawn/Fail
GGG,2014J,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,M,Scotland,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Success
GGG,2014J,F,Scotland,HE Qualification,60-70%,35-55,0,30,Y,Withdrawn/Fail
GGG,2014J,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,South Region,Lower Than A Level,Oct-20,35-55,0,60,N,Withdrawn/Fail
GGG,2014J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,30,N,Success
GGG,2014J,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,90,N,Success
GGG,2014J,F,South Region,A Level or Equivalent,20-30%,0-35,0,30,N,Success
GGG,2014J,F,North Western Region,Lower Than A Level,70-80%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,Success
GGG,2014J,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,30,Y,Withdrawn/Fail
GGG,2014J,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,M,London Region,A Level or Equivalent,0-10%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,Y,Withdrawn/Fail
GGG,2014J,F,South East Region,A Level or Equivalent,40-50%,35-55,0,30,N,Success
GGG,2014J,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,30,N,Success
GGG,2014J,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Success
GGG,2014J,F,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,30,N,Success
GGG,2014J,F,South West Region,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn/Fail
GGG,2014J,M,South East Region,HE Qualification,80-90%,35-55,0,30,N,Success
GGG,2014J,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Success
GGG,2014J,F,North Region,Lower Than A Level,30-40%,35-55,0,60,N,Success
GGG,2014J,F,London Region,Lower Than A Level,Oct-20,0-35,0,60,N,Withdrawn/Fail
GGG,2014J,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn/Fail
GGG,2014J,M,South East Region,Lower Than A Level,0-10%,0-35,0,30,N,Success
GGG,2014J,F,South Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,North Western Region,Lower Than A Level,30-40%,35-55,0,30,N,Success
GGG,2014J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Success
GGG,2014J,M,North Western Region,Lower Than A Level,60-70%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,M,London Region,A Level or Equivalent,30-40%,35-55,0,30,N,Success
GGG,2014J,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Success
GGG,2014J,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,Y,Success
GGG,2014J,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,N,Success
GGG,2014J,F,West Midlands Region,Lower Than A Level,Oct-20,0-35,0,30,N,Success
GGG,2014J,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,Y,Success
GGG,2014J,F,London Region,A Level or Equivalent,0-10%,35-55,0,30,N,Success
GGG,2014J,F,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,30,N,Success
GGG,2014J,F,London Region,A Level or Equivalent,20-30%,35-55,0,30,N,Success
GGG,2014J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,Scotland,Lower Than A Level,30-40%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Success
GGG,2014J,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Success
GGG,2014J,F,South West Region,Lower Than A Level,90-100%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,Y,Success
GGG,2014J,F,Scotland,Lower Than A Level,0-10%,0-35,0,30,Y,Success
GGG,2014J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,Y,Withdrawn/Fail
GGG,2014J,F,South East Region,Lower Than A Level,Oct-20,35-55,0,90,Y,Withdrawn/Fail
GGG,2014J,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,South East Region,A Level or Equivalent,80-90%,0-35,0,30,N,Success
GGG,2014J,M,London Region,Lower Than A Level,Oct-20,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,East Anglian Region,Lower Than A Level,Oct-20,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,South West Region,Lower Than A Level,Oct-20,0-35,0,30,N,Success
GGG,2014J,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,30,N,Success
GGG,2014J,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,M,South Region,Lower Than A Level,90-100%,0-35,0,30,Y,Withdrawn/Fail
GGG,2014J,F,South West Region,Lower Than A Level,0-10%,35-55,0,30,N,Success
GGG,2014J,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,30,N,Success
GGG,2014J,F,South East Region,Lower Than A Level,90-100%,35-55,0,30,N,Success
GGG,2014J,F,London Region,Lower Than A Level,30-40%,0-35,0,30,Y,Withdrawn/Fail
GGG,2014J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,M,Wales,Lower Than A Level,30-40%,0-35,0,30,N,Success
GGG,2014J,F,West Midlands Region,Lower Than A Level,20-30%,35-55,0,30,N,Success
GGG,2014J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Success
GGG,2014J,F,South Region,Lower Than A Level,40-50%,0-35,0,30,Y,Success
GGG,2014J,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,30,N,Success
GGG,2014J,F,South East Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,30,Y,Success
GGG,2014J,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn/Fail
GGG,2014J,F,London Region,Lower Than A Level,40-50%,35-55,0,30,N,Success
GGG,2014J,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,90,Y,Withdrawn/Fail
GGG,2014J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,South West Region,Lower Than A Level,90-100%,35-55,0,30,N,Success
GGG,2014J,F,South Region,A Level or Equivalent,20-30%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,London Region,Lower Than A Level,0-10%,0-35,0,30,Y,Success
GGG,2014J,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Success
GGG,2014J,M,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Success
GGG,2014J,F,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Success
GGG,2014J,F,North Western Region,Lower Than A Level,0-10%,35-55,0,30,Y,Withdrawn/Fail
GGG,2014J,F,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,London Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Success
GGG,2014J,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,30,Y,Withdrawn/Fail
GGG,2014J,M,London Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn/Fail
GGG,2014J,F,East Anglian Region,No Formal quals,20-30%,0-35,0,30,Y,Success
GGG,2014J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,London Region,Lower Than A Level,Oct-20,0-35,0,30,N,Success
GGG,2014J,F,London Region,Lower Than A Level,0-10%,0-35,0,30,Y,Success
GGG,2014J,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,30,N,Success
GGG,2014J,F,South Region,Lower Than A Level,40-50%,0-35,0,90,N,Withdrawn/Fail
GGG,2014J,F,South Region,Lower Than A Level,70-80%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,30,N,Success
GGG,2014J,F,South East Region,A Level or Equivalent,50-60%,35-55,0,30,N,Success
GGG,2014J,F,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,Success
GGG,2014J,F,North Western Region,Lower Than A Level,60-70%,0-35,0,30,N,Success
GGG,2014J,F,Scotland,A Level or Equivalent,40-50%,0-35,0,30,N,Success
GGG,2014J,F,West Midlands Region,Lower Than A Level,50-60%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,M,South West Region,Lower Than A Level,30-40%,0-35,0,30,N,Success
GGG,2014J,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Success
GGG,2014J,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,N,Success
GGG,2014J,F,Wales,No Formal quals,30-40%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,M,South East Region,Lower Than A Level,80-90%,35-55,0,30,N,Success
GGG,2014J,F,South East Region,A Level or Equivalent,80-90%,0-35,0,30,N,Success
GGG,2014J,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,London Region,Lower Than A Level,40-50%,35-55,0,30,N,Success
GGG,2014J,F,South West Region,A Level or Equivalent,40-50%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,M,London Region,A Level or Equivalent,80-90%,35-55,0,30,Y,Success
GGG,2014J,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,South West Region,A Level or Equivalent,40-50%,0-35,0,30,N,Success
GGG,2014J,F,South West Region,Lower Than A Level,50-60%,0-35,0,30,Y,Withdrawn/Fail
GGG,2014J,F,North Region,A Level or Equivalent,60-70%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,M,South Region,Lower Than A Level,20-30%,0-35,0,30,N,Success
GGG,2014J,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Success
GGG,2014J,F,South East Region,Lower Than A Level,40-50%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Success
GGG,2014J,F,Scotland,A Level or Equivalent,40-50%,35-55,0,30,N,Success
GGG,2014J,F,South Region,A Level or Equivalent,80-90%,0-35,0,30,Y,Withdrawn/Fail
GGG,2014J,F,Scotland,Lower Than A Level,80-90%,35-55,0,30,N,Success
GGG,2014J,M,London Region,No Formal quals,Oct-20,35-55,0,60,N,Withdrawn/Fail
GGG,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Success
GGG,2014J,M,Ireland,Lower Than A Level,50-60%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,South West Region,A Level or Equivalent,Oct-20,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,Y,Withdrawn/Fail
GGG,2014J,F,South Region,Lower Than A Level,50-60%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,M,London Region,Lower Than A Level,50-60%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,Wales,Lower Than A Level,40-50%,0-35,0,30,N,Success
GGG,2014J,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,30,Y,Success
GGG,2014J,F,South Region,Lower Than A Level,60-70%,0-35,0,30,Y,Success
GGG,2014J,F,London Region,A Level or Equivalent,Oct-20,35-55,0,60,N,Withdrawn/Fail
GGG,2014J,M,North Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,North Region,Lower Than A Level,Oct-20,35-55,0,60,N,Withdrawn/Fail
GGG,2014J,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,M,North Western Region,Lower Than A Level,30-40%,0-35,0,30,Y,Success
GGG,2014J,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Success
GGG,2014J,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,Scotland,Lower Than A Level,30-40%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,30,N,Success
GGG,2014J,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Success
GGG,2014J,M,North Region,A Level or Equivalent,Oct-20,35-55,0,30,N,Success
GGG,2014J,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,30,N,Success
GGG,2014J,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Success
GGG,2014J,F,South East Region,A Level or Equivalent,70-80%,0-35,0,30,N,Success
GGG,2014J,F,Wales,No Formal quals,30-40%,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,Wales,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,Wales,Lower Than A Level,Oct-20,35-55,0,30,N,Withdrawn/Fail
GGG,2014J,F,Wales,A Level or Equivalent,60-70%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,Scotland,Lower Than A Level,80-90%,0-35,0,30,N,Success
GGG,2014J,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Success
GGG,2014J,F,Scotland,Lower Than A Level,0-10%,0-35,0,30,N,Success
GGG,2014J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn/Fail
GGG,2014J,F,South West Region,Lower Than A Level,20-30%,0-35,0,30,N,Success
